sheet,fuel_label,scenario,base_abs_gap,base_gap_ratio,projection_abs_gap,projection_gap_ratio,ninth_fuel_code,mapping_source,flow_source,fuel_source,sector_match_method,mapping_note,comparator_scope,worst_gap_ratio,worst_abs_gap,issue_cause,agent_debug_hint
esto__10_01_11__Oil_refineries,Kerosene type jet fuel,ESTO,,,,,07_x_jet_fuel,dashboard_template_esto_axis,dashboard_template,dashboard_template,esto_pair_axis,Template-declared ESTO-axis row with no LEAP export row.,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__10_01_11__Oil_refineries,LPG,ESTO,,,,,07_09_lpg,dashboard_template_esto_axis,dashboard_template,dashboard_template,esto_pair_axis,Template-declared ESTO-axis row with no LEAP export row.,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__10_01_11__Oil_refineries,LPG,Target,,,,,07_09_lpg,dashboard_template_esto_axis,dashboard_template,dashboard_template,esto_pair_axis,Template-declared ESTO-axis row with no LEAP export row.,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__10_01_11__Oil_refineries,Lubricants,ESTO,,,,,,dashboard_template_esto_axis,dashboard_template,dashboard_template,esto_pair_axis,Template-declared ESTO-axis row with no LEAP export row.,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__10_01_11__Oil_refineries,Motor gasoline,ESTO,,,,,07_01_motor_gasoline,dashboard_template_esto_axis,dashboard_template,dashboard_template,esto_pair_axis,Template-declared ESTO-axis row with no LEAP export row.,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__10_01_11__Oil_refineries,Motor gasoline,Target,,,,,07_01_motor_gasoline,dashboard_template_esto_axis,dashboard_template,dashboard_template,esto_pair_axis,Template-declared ESTO-axis row with no LEAP export row.,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__10_01_11__Oil_refineries,Naphtha,ESTO,,,,,07_03_naphtha,dashboard_template_esto_axis,dashboard_template,dashboard_template,esto_pair_axis,Template-declared ESTO-axis row with no LEAP export row.,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__10_01_11__Oil_refineries,Naphtha,Target,,,,,07_03_naphtha,dashboard_template_esto_axis,dashboard_template,dashboard_template,esto_pair_axis,Template-declared ESTO-axis row with no LEAP export row.,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__10_01_11__Oil_refineries,Natural gas,ESTO,,,,,08_01_natural_gas,dashboard_template_esto_axis,dashboard_template,dashboard_template,esto_pair_axis,Template-declared ESTO-axis row with no LEAP export row.,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__10_01_11__Oil_refineries,Natural gas,Target,,,,,08_01_natural_gas,dashboard_template_esto_axis,dashboard_template,dashboard_template,esto_pair_axis,Template-declared ESTO-axis row with no LEAP export row.,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__10_01_11__Oil_refineries,Other products,ESTO,,,,,,dashboard_template_esto_axis,dashboard_template,dashboard_template,esto_pair_axis,Template-declared ESTO-axis row with no LEAP export row.,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__10_01_11__Oil_refineries,PetProd nonspecified,ESTO,,,,,07_x_other_petroleum_products,dashboard_template_esto_axis,dashboard_template,dashboard_template,esto_pair_axis,Template-declared ESTO-axis row with no LEAP export row.,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__10_01_11__Oil_refineries,PetProd nonspecified,Target,,,,,07_x_other_petroleum_products,dashboard_template_esto_axis,dashboard_template,dashboard_template,esto_pair_axis,Template-declared ESTO-axis row with no LEAP export row.,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__10_01_11__Oil_refineries,Petroleum coke,ESTO,,,,,,dashboard_template_esto_axis,dashboard_template,dashboard_template,esto_pair_axis,Template-declared ESTO-axis row with no LEAP export row.,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__10_01_11__Oil_refineries,Refinery gas (not liquefied),ESTO,,,,,07_10_refinery_gas_not_liquefied,dashboard_template_esto_axis,dashboard_template,dashboard_template,esto_pair_axis,Template-declared ESTO-axis row with no LEAP export row.,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__10_01_11__Oil_refineries,Refinery gas (not liquefied),Target,,,,,07_10_refinery_gas_not_liquefied,dashboard_template_esto_axis,dashboard_template,dashboard_template,esto_pair_axis,Template-declared ESTO-axis row with no LEAP export row.,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__10_01_17__Non-specified_own_uses,Electricity,ESTO,,,,,17_electricity,dashboard_template_esto_axis,dashboard_template,dashboard_template,esto_pair_axis,Template-declared ESTO-axis row with no LEAP export row.,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__10_01_17__Non-specified_own_uses,Electricity,Target,,,,,17_electricity,dashboard_template_esto_axis,dashboard_template,dashboard_template,esto_pair_axis,Template-declared ESTO-axis row with no LEAP export row.,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__10_02__Transmission_and_distribution_losses,Electricity,ESTO,,,,,17_electricity,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__10_02__Transmission_and_distribution_losses,Heat,ESTO,,,,,18_heat,dashboard_template_esto_axis,dashboard_template,dashboard_template,esto_pair_axis,Template-declared ESTO-axis row with no LEAP export row.,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__10_02__Transmission_and_distribution_losses,Heat,Target,,,,,18_heat,dashboard_template_esto_axis,dashboard_template,dashboard_template,esto_pair_axis,Template-declared ESTO-axis row with no LEAP export row.,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Ammonia,ESTO,,,,,16_x_ammonia,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__13__Total_final_energy_consumption,Anthracite,ESTO,,,,,01_x_thermal_coal,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__13__Total_final_energy_consumption,Aviation gasoline,ESTO,,,,,07_02_aviation_gasoline,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,BKB/PB,ESTO,,,,,02_coal_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Bagasse,ESTO,,,,,15_02_bagasse,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Bio jet kerosene,ESTO,,,,,16_07_bio_jet_kerosene,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Biodiesel,ESTO,,,,,16_06_biodiesel,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Biogas,ESTO,,,,,16_01_biogas,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Biogasoline,ESTO,,,,,16_05_biogasoline,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Bitumen,ESTO,,,,,07_x_other_petroleum_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__13__Total_final_energy_consumption,Black liqour,ESTO,,,,,15_04_black_liquor,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Blast furnace gas,ESTO,,,,,16_02_industrial_waste,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Charcoal,ESTO,,,,,15_03_charcoal,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Coal nonspecified,ESTO,,,,,01_coal_unallocated,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Coal tar,ESTO,,,,,02_coal_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Coal tar,Target,,,,,02_coal_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Coke oven coke,ESTO,,,,,02_coal_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Coke oven coke,Target,,,,,02_coal_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Coke oven gas,ESTO,,,,,16_02_industrial_waste,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Coke oven gas,Target,,,,,16_02_industrial_waste,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,E-fuel,ESTO,,,,,16_x_efuel,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__13__Total_final_energy_consumption,E-fuel,Target,,,,,16_x_efuel,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__13__Total_final_energy_consumption,Electricity,ESTO,,,,,17_electricity,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Ethane,ESTO,,,,,07_11_ethane,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Fuel oil,ESTO,,,,,07_08_fuel_oil,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Fuelwood & woodwaste,ESTO,,,,,15_01_fuelwood_and_woodwaste,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Gas coke,ESTO,,,,,02_coal_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Gas coke,Target,,,,,02_coal_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Gas/diesel oil,ESTO,,,,,07_07_gas_diesel_oil,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Gasoline type jet fuel,ESTO,,,,,07_x_jet_fuel,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__13__Total_final_energy_consumption,Geothermal,ESTO,,,,,11_geothermal,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Heat,ESTO,,,,,18_heat,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Hydrogen,ESTO,,,,,16_x_hydrogen,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__13__Total_final_energy_consumption,Industrial waste,ESTO,,,,,16_02_industrial_waste,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Industrial waste,Target,,,,,16_02_industrial_waste,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Kerosene,ESTO,,,,,07_06_kerosene,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Kerosene type jet fuel,ESTO,,,,,07_x_jet_fuel,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__13__Total_final_energy_consumption,Kerosene type jet fuel,Target,,,,,07_x_jet_fuel,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__13__Total_final_energy_consumption,LNG,ESTO,,,,,08_02_lng,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,LPG,ESTO,,,,,07_09_lpg,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Lignite,ESTO,,,,,01_05_lignite,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Lubricants,ESTO,,,,,07_x_other_petroleum_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__13__Total_final_energy_consumption,Lubricants,Target,,,,,07_x_other_petroleum_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__13__Total_final_energy_consumption,Motor gasoline,ESTO,,,,,07_01_motor_gasoline,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Municipal solid waste (non-renewable),ESTO,,,,,16_04_municipal_solid_waste_nonrenewable,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Municipal solid waste (renewable),ESTO,,,,,16_03_municipal_solid_waste_renewable,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Naphtha,ESTO,,,,,07_03_naphtha,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Natural gas,ESTO,,,,,08_01_natural_gas,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Other biomass,ESTO,,,,,15_05_other_biomass,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Other bituminous coal,ESTO,,,,,01_x_thermal_coal,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__13__Total_final_energy_consumption,Other bituminous coal,Target,,,,,01_x_thermal_coal,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__13__Total_final_energy_consumption,Other liquid biofuels,ESTO,,,,,16_08_other_liquid_biofuels,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Other products,ESTO,,,,,07_x_other_petroleum_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__13__Total_final_energy_consumption,Other products,Target,,,,,07_x_other_petroleum_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__13__Total_final_energy_consumption,Other recovered gases,ESTO,,,,,16_02_industrial_waste,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Other recovered gases,Target,,,,,16_02_industrial_waste,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Other sources,ESTO,,,,,16_others_unallocated,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,catch_all_fuel_bucket,Catch-all fuel labels often hide reassignment problems; compare against specific fuels in the same sheet.
esto__13__Total_final_energy_consumption,Paraffin waxes,ESTO,,,,,07_x_other_petroleum_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__13__Total_final_energy_consumption,Paraffin waxes,Target,,,,,07_x_other_petroleum_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__13__Total_final_energy_consumption,Patent fuel,ESTO,,,,,02_coal_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Patent fuel,Target,,,,,02_coal_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,PetProd nonspecified,ESTO,,,,,07_petroleum_products_unallocated,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Petroleum coke,ESTO,,,,,02_coal_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Petroleum coke,Target,,,,,02_coal_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Refinery gas (not liquefied),ESTO,,,,,07_10_refinery_gas_not_liquefied,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Solar nonspecified,ESTO,,,,,12_x_other_solar,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__13__Total_final_energy_consumption,Sub-bituminous coal,ESTO,,,,,01_x_thermal_coal,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__13__Total_final_energy_consumption,Sub-bituminous coal,Target,,,,,01_x_thermal_coal,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__13__Total_final_energy_consumption,White spirit SBP,ESTO,,,,,07_03_naphtha,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,White spirit SBP,Target,,,,,07_03_naphtha,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_01__Mining_and_quarrying,Bagasse,ESTO,,,,,15_02_bagasse,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_01__Mining_and_quarrying,Bagasse,Target,,,,,15_02_bagasse,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_01__Mining_and_quarrying,Bio jet kerosene,ESTO,,,,,16_07_bio_jet_kerosene,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_01__Mining_and_quarrying,Bio jet kerosene,Target,,,,,16_07_bio_jet_kerosene,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_01__Mining_and_quarrying,Biodiesel,ESTO,,,,,16_06_biodiesel,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_01__Mining_and_quarrying,Biodiesel,Target,,,,,16_06_biodiesel,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_01__Mining_and_quarrying,Biogas,ESTO,,,,,16_01_biogas,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_01__Mining_and_quarrying,Biogas,Target,,,,,16_01_biogas,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_01__Mining_and_quarrying,Biogasoline,ESTO,,,,,16_05_biogasoline,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_01__Mining_and_quarrying,Biogasoline,Target,,,,,16_05_biogasoline,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_01__Mining_and_quarrying,Black liqour,ESTO,,,,,15_04_black_liquor,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
